area,pressure,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,area,pressure,timeBetweenTouch,timeBetweenDown,timeBetweenUp,timeLapsePress,x,y,user,length
0,1,7100776,7100914,138,58.9454193115234,97.5621948242187,0,1,540,7101454,7101566,112,67.2710571289062,102.359619140625,0,1,74,7101640,7101755,115,73.2655029296875,90.365966796875,0,1,505,7102260,7102337,77,97.9093475341797,75.373779296875,7,pin-length-4
0,1,7104730,7104843,113,99.9074935913086,140.539794921875,0,1,542,7105385,7105496,111,82.2572021484375,104.358642578125,0,1,76,7105572,7105674,102,87.2525634765625,105.358154296875,0,1,394,7106068,7106179,111,127.881591796875,93.3643798828125,7,pin-length-4
0,1,326110118,326110196,78,122,52,0,1,263,326110459,326110504,45,129,97,0,1,237,326110741,326110796,55,104,108,0,1,348,326111144,326111180,36,114,137,8,pin-length-4
0,1,326171026,326171040,14,95,103,0,1,279,326171319,326171348,29,80,87,0,1,269,326171617,326171649,32,108,92,0,1,470,326172119,326172148,29,137,22,8,pin-length-4
0,1,326184149,326184202,53,80,178,0,1,263,326184465,326184502,37,93,99,0,1,273,326184775,326184827,52,41,76,0,1,428,326185255,326185277,22,79,154,8,pin-length-4
0,1,326193658,326193713,55,120,69,0,1,330,326194043,326194080,37,96,116,0,1,260,326194340,326194372,32,92,108,0,1,411,326194783,326194814,31,106,153,8,pin-length-4
0,1,326201611,326201683,72,103,114,0,1,235,326201918,326201983,65,123,78,0,1,296,326202279,326202316,37,103,71,0,1,553,326202869,326202909,40,115,113,8,pin-length-4
0,1,326210421,326210460,39,96,53,0,1,295,326210755,326210794,39,106,106,0,1,243,326211037,326211070,33,152,42,0,1,345,326211415,326211443,28,142,69,8,pin-length-4
0,1,326229394,326229466,72,67,120,0,1,613,326230079,326230158,79,49,92,0,1,454,326230612,326230684,72,68,62,0,1,811,326231495,326231576,81,90,154,8,pin-length-4
0,1,326238124,326238177,53,111,80,0,1,236,326238413,326238452,39,59,84,0,1,194,326238646,326238711,65,15,83,0,1,428,326239139,326239161,22,121,109,8,pin-length-4
0,1,326243524,326243571,47,92,80,0,1,192,326243763,326243820,57,93,146,0,1,185,326244005,326244050,45,70,115,0,1,274,326244324,326244354,30,80,173,8,pin-length-4
0,1,326248502,326248509,7,62,89,0,1,251,326248760,326248775,15,91,113,0,1,258,326249033,326249088,55,108,64,0,1,377,326249465,326249505,40,118,53,8,pin-length-4
0,1,326253802,326253848,46,138,104,0,1,203,326254051,326254098,47,126,140,0,1,160,326254258,326254315,57,118,85,0,1,407,326254722,326254741,19,127,55,8,pin-length-4
0,1,326118537,326118591,54,108,120,0,1,212,326118803,326118832,29,115,147,0,1,180,326119012,326119057,45,122,132,0,1,294,326119351,326119374,23,150,139,8,pin-length-4
0,1,326265222,326265236,14,70,103,0,1,136,326265372,326265427,55,99,81,0,1,152,326265579,326265644,65,145,104,0,1,343,326265987,326265994,7,70,48,8,pin-length-4
0,1,121035571,121035618,47,92,91,0,1,85,121035703,121035769,66,86,93,0,1,126,121035895,121035936,41,131,85,0,1,101,121036037,121036052,15,66,86,8,pin-length-4
0,1,121037147,121037169,22,67,129,0,1,76,121037245,121037286,41,79,93,0,1,153,121037439,121037452,13,68,103,0,1,85,121037537,121037571,34,91,116,8,pin-length-4
0,1,121038371,121038403,32,109,74,0,1,101,121038504,121038546,42,76,109,0,1,130,121038676,121038703,27,59,101,0,1,76,121038779,121038820,41,105,56,8,pin-length-4
0,1,121039665,121039718,53,112,118,0,1,78,121039796,121039812,16,114,108,0,1,175,121039987,121040022,35,116,82,0,1,71,121040093,121040129,36,110,70,8,pin-length-4
0,1,121042373,121042413,40,86,104,0,1,37,121042450,121042514,64,73,141,0,1,125,121042639,121042704,65,107,134,0,1,43,121042747,121042779,32,80,85,8,pin-length-4
0,1,326126421,326126476,55,102,130,0,1,227,326126703,326126751,48,127,95,0,1,227,326126978,326127022,44,100,96,0,1,375,326127397,326127427,30,87,134,8,pin-length-4
0,1,326131826,326131861,35,114,123,0,1,194,326132055,326132103,48,110,66,0,1,177,326132280,326132328,48,77,76,0,1,377,326132705,326132712,7,63,136,8,pin-length-4
0,1,326137056,326137096,40,84,95,0,1,270,326137366,326137404,38,90,123,0,1,287,326137691,326137721,30,109,83,0,1,454,326138175,326138205,30,89,119,8,pin-length-4
0,1,326143794,326143840,46,116,100,0,1,235,326144075,326144115,40,106,83,0,1,236,326144351,326144407,56,89,105,0,1,436,326144843,326144882,39,132,114,8,pin-length-4
0,1,326153537,326153584,47,134,91,0,1,227,326153811,326153877,66,124,107,0,1,243,326154120,326154160,40,106,51,0,1,354,326154514,326154545,31,109,96,8,pin-length-4
0,1,326160022,326160061,39,128,88,0,1,194,326160255,326160295,40,63,75,0,1,194,326160489,326160495,6,30,59,0,1,369,326160864,326160878,14,88,73,8,pin-length-4
0,1,326164873,326164914,41,97,140,0,1,225,326165139,326165180,41,139,119,0,1,234,326165414,326165463,49,114,74,0,1,429,326165892,326165905,13,82,158,8,pin-length-4
0,0.003921568859369,429215385,429215532,147,143,146,0,0.003921568859369,2388,429217920,429218076,156,117,128,0,0.003921568859369,2126,429220202,429220368,166,105,146,0,0.003921568859369,558,429220926,429221092,166,119,148,11,pin-length-4
0,0.003921568859369,429319423,429319721,298,129,129,0,0.003921568859369,775,429320496,429320767,271,122,136,0,0.003921568859369,950,429321717,429322007,290,130,119,0,0.003921568859369,601,429322608,429322889,281,124,132,11,pin-length-4
0,0.003921568859369,429329407,429329713,306,119,131,0,0.003921568859369,1015,429330728,429331086,358,113,140,0,0.003921568859369,959,429332045,429332309,264,141,108,0,0.003921568859369,591,429332900,429333155,255,124,129,11,pin-length-4
0,0.003921568859369,429340265,429340616,351,133,121,0,0.003921568859369,977,429341593,429341917,324,114,144,0,0.003921568859369,916,429342833,429343125,292,123,122,0,0.003921568859369,617,429343742,429344040,298,126,141,11,pin-length-4
0,0.003921568859369,429350517,429350825,308,105,136,0,0.003921568859369,868,429351693,429352017,324,128,129,0,0.003921568859369,791,429352808,429353082,274,138,128,0,0.003921568859369,549,429353631,429353876,245,121,127,11,pin-length-4
0,0.003921568859369,429361377,429361754,377,125,127,0,0.003921568859369,732,429362486,429362784,298,118,129,0,0.003921568859369,866,429363650,429363941,291,130,119,0,0.003921568859369,576,429364517,429364789,272,136,123,11,pin-length-4
0,0.003921568859369,429370824,429371166,342,101,137,0,0.003921568859369,667,429371833,429372122,289,128,129,0,0.003921568859369,658,429372780,429373065,285,144,126,0,0.003921568859369,467,429373532,429373811,279,111,126,11,pin-length-4
0,0.003921568859369,429379799,429380151,352,123,125,0,0.003921568859369,725,429380876,429381174,298,135,136,0,0.003921568859369,743,429381917,429382199,282,131,128,0,0.003921568859369,500,429382699,429382988,289,119,117,11,pin-length-4
0,0.003921568859369,429388992,429389308,316,132,114,0,0.003921568859369,650,429389958,429390255,297,114,141,0,0.003921568859369,892,429391147,429391465,318,140,134,0,0.003921568859369,492,429391957,429392237,280,121,131,11,pin-length-4
0,0.003921568859369,429398707,429399067,360,133,112,0,0.003921568859369,676,429399743,429400076,333,125,148,0,0.003921568859369,1108,429401184,429401520,336,142,120,0,0.003921568859369,467,429401987,429402276,289,99,121,11,pin-length-4
0,0.003921568859369,429408053,429408467,414,152,124,0,0.003921568859369,799,429409266,429409591,325,118,154,0,0.003921568859369,660,429410251,429410506,255,118,121,0,0.003921568859369,467,429410973,429411245,272,121,115,11,pin-length-4
0,0.003921568859369,429231308,429231517,209,118,133,0,0.003921568859369,1158,429232675,429232903,228,120,142,0,0.003921568859369,1447,429234350,429234545,195,137,139,0,0.003921568859369,574,429235119,429235355,236,128,149,11,pin-length-4
0,0.003921568859369,429417168,429417530,362,114,113,0,0.003921568859369,641,429418171,429418469,298,116,141,0,0.003921568859369,635,429419104,429419378,274,135,116,0,0.003921568859369,441,429419819,429420082,263,114,128,11,pin-length-4
0,0.003921568859369,19184521,19184640,119,101,102,0,0.003921568859369,3137,19187777,19187889,112,87,100,0,0.003921568859369,1314,19189203,19189323,120,94,120,0,0.003921568859369,1117,19190440,19190571,131,81,118,11,pin-length-4
0,0.003921568859369,19194042,19194180,138,120,77,0,0.003921568859369,1408,19195588,19195704,116,95,108,0,0.003921568859369,1349,19197053,19197201,148,91,117,0,0.003921568859369,917,19198118,19198257,139,84,117,11,pin-length-4
0,0.003921568859369,19202522,19202666,144,96,108,0,0.003921568859369,1708,19204374,19204522,148,128,127,0,0.003921568859369,1685,19206207,19206329,122,96,115,0,0.003921568859369,1001,19207330,19207486,156,107,118,11,pin-length-4
0,0.003921568859369,19212368,19212513,145,89,116,0,0.003921568859369,1807,19214320,19214469,149,96,120,0,0.003921568859369,1100,19215569,19215726,157,105,112,0,0.003921568859369,833,19216559,19216743,184,118,107,11,pin-length-4
0,0.003921568859369,19220644,19220789,145,104,130,0,0.003921568859369,1293,19222082,19222229,147,114,113,0,0.003921568859369,1126,19223355,19223521,166,104,100,0,0.003921568859369,285,19223806,19223965,159,125,118,11,pin-length-4
0,0.003921568859369,429243082,429243301,219,135,121,0,0.003921568859369,1106,429244407,429244653,246,135,135,0,0.003921568859369,1347,429246000,429246245,245,149,133,0,0.003921568859369,558,429246803,429247022,219,125,129,11,pin-length-4
0,0.003921568859369,429254035,429254254,219,119,138,0,0.003921568859369,881,429255135,429255400,265,113,133,0,0.003921568859369,1551,429256951,429257163,212,111,130,0,0.003921568859369,724,429257887,429258105,218,147,135,11,pin-length-4
0,0.003921568859369,429265829,429266075,246,140,145,0,0.003921568859369,915,429266990,429267225,235,121,134,0,0.003921568859369,883,429268108,429268346,238,137,123,0,0.003921568859369,575,429268921,429269175,254,114,129,11,pin-length-4
0,0.003921568859369,429277144,429277405,261,139,148,0,0.003921568859369,1065,429278470,429278718,248,114,136,0,0.003921568859369,875,429279593,429279835,242,130,129,0,0.003921568859369,634,429280469,429280687,218,118,136,11,pin-length-4
0,0.003921568859369,429287608,429287880,272,116,134,0,0.003921568859369,991,429288871,429289107,236,130,141,0,0.003921568859369,1512,429290619,429290866,247,125,128,0,0.003921568859369,667,429291533,429291751,218,123,143,11,pin-length-4
0,0.003921568859369,429298454,429298754,300,118,136,0,0.003921568859369,773,429299527,429299801,274,127,134,0,0.003921568859369,974,429300775,429301033,258,123,135,0,0.003921568859369,635,429301668,429301904,236,126,145,11,pin-length-4
0,0.003921568859369,429308775,429309092,317,124,129,0,0.003921568859369,757,429309849,429310165,316,128,135,0,0.003921568859369,1778,429311943,429312217,274,132,123,0,0.003921568859369,741,429312958,429313238,280,127,132,11,pin-length-4
0,1,414516704,414516760,56,69,121,0,1,210,414516970,414517035,65,81,67,0,1,310,414517345,414517402,57,100,103,0,1,93,414517495,414517562,67,93,136,12,pin-length-4
0,1,414579548,414579629,81,77,124,0,1,210,414579839,414579887,48,81,110,0,1,302,414580189,414580271,82,67,70,0,1,94,414580365,414580446,81,84,125,12,pin-length-4
0,1,414585624,414585706,82,104,123,0,1,143,414585849,414585899,50,87,53,0,1,267,414586166,414586256,90,81,110,0,1,78,414586334,414586406,72,97,153,12,pin-length-4
0,1,414592193,414592267,74,73,127,0,1,159,414592426,414592517,91,108,88,0,1,268,414592785,414592875,90,69,80,0,1,93,414592968,414593034,66,66,98,12,pin-length-4
0,1,414598903,414598977,74,96,105,0,1,184,414599161,414599210,49,95,97,0,1,285,414599495,414599560,65,71,83,0,1,102,414599662,414599736,74,76,118,12,pin-length-4
0,1,414605706,414605796,90,70,128,0,1,176,414605972,414606055,83,116,135,0,1,267,414606322,414606404,82,58,74,0,1,76,414606480,414606571,91,81,114,12,pin-length-4
0,1,414611833,414611914,81,80,124,0,1,151,414612065,414612132,67,99,99,0,1,251,414612383,414612473,90,47,76,0,1,92,414612565,414612640,75,74,112,12,pin-length-4
0,1,414618101,414618175,74,80,119,0,1,184,414618359,414618442,83,101,95,0,1,359,414618801,414618891,90,68,90,0,1,102,414618993,414619066,73,76,104,12,pin-length-4
0,1,414624311,414624402,91,50,133,0,1,150,414624552,414624644,92,138,109,0,1,251,414624895,414624985,90,80,80,0,1,77,414625062,414625151,89,78,85,12,pin-length-4
0,1,414630430,414630511,81,81,114,0,1,169,414630680,414630746,66,111,70,0,1,301,414631047,414631146,99,79,86,0,1,75,414631221,414631304,83,75,127,12,pin-length-4
0,1,414636199,414636272,73,71,93,0,1,193,414636465,414636547,82,75,73,0,1,268,414636815,414636897,82,92,93,0,1,85,414636982,414637047,65,115,128,12,pin-length-4
0,1,414525673,414525713,40,101,104,0,1,302,414526015,414526089,74,87,90,0,1,326,414526415,414526497,82,113,89,0,1,101,414526598,414526672,74,96,123,12,pin-length-4
0,1,414642135,414642182,47,88,129,0,1,159,414642341,414642391,50,135,103,0,1,276,414642667,414642740,73,106,99,0,1,102,414642842,414642916,74,100,82,12,pin-length-4
0,1,41200203,41200252,49,70,123,0,1,227,41200479,41200536,57,76,101,0,1,292,41200828,41200877,49,82,112,0,1,293,41201170,41201210,40,81,99,12,pin-length-4
0,1,41202136,41202178,42,107,104,0,1,200,41202378,41202452,74,105,42,0,1,286,41202738,41202778,40,120,135,0,1,118,41202896,41202946,50,134,116,12,pin-length-4
0,1,41203847,41203904,57,96,79,0,1,158,41204062,41204113,51,96,50,0,1,217,41204330,41204379,49,103,90,0,1,94,41204473,41204531,58,101,76,12,pin-length-4
0,1,41205304,41205353,49,96,84,0,1,151,41205504,41205561,57,104,117,0,1,218,41205779,41205845,66,105,109,0,1,103,41205948,41205996,48,99,96,12,pin-length-4
0,1,41206730,41206771,41,84,77,0,1,152,41206923,41206987,64,95,75,0,1,259,41207246,41207287,41,118,89,0,1,110,41207397,41207438,41,114,111,12,pin-length-4
0,1,414533325,414533382,57,77,82,0,1,310,414533692,414533766,74,93,99,0,1,251,414534017,414534091,74,94,99,0,1,93,414534184,414534250,66,110,150,12,pin-length-4
0,1,414540194,414540309,115,79,151,0,1,260,414540569,414540634,65,112,91,0,1,261,414540895,414540968,73,85,142,0,1,92,414541060,414541109,49,97,159,12,pin-length-4
0,1,414547479,414547512,33,100,109,0,1,317,414547829,414547903,74,104,98,0,1,277,414548180,414548220,40,68,81,0,1,134,414548354,414548387,33,119,86,12,pin-length-4
0,1,414553806,414553855,49,85,116,0,1,218,414554073,414554147,74,111,142,0,1,259,414554406,414554496,90,83,72,0,1,77,414554573,414554656,83,104,119,12,pin-length-4
0,1,414559892,414559948,56,94,80,0,1,235,414560183,414560266,83,101,103,0,1,284,414560550,414560624,74,76,68,0,1,92,414560716,414560783,67,99,98,12,pin-length-4
0,1,414566135,414566209,74,63,113,0,1,184,414566393,414566443,50,72,86,0,1,309,414566752,414566833,81,68,60,0,1,85,414566918,414566994,76,81,122,12,pin-length-4
0,1,414572304,414572394,90,76,119,0,1,176,414572570,414572638,68,99,87,0,1,299,414572937,414573019,82,92,62,0,1,94,414573113,414573186,73,96,115,12,pin-length-4
0,1,83803448,83803573,125,89,110,0,1,165,83803738,83803878,140,105,89,0,1,230,83804108,83804222,114,82,83,0,1,418,83804640,83804772,132,162,68,15,pin-length-4
0,1,83897519,83897590,71,63,125,0,1,135,83897725,83897824,99,59,96,0,1,146,83897970,83898032,62,130,122,0,1,202,83898234,83898358,124,171,149,15,pin-length-4
0,1,83911363,83911499,136,69,81,0,1,436,83911935,83912062,127,77,118,0,1,269,83912331,83912462,131,87,58,0,1,363,83912825,83912954,129,147,69,15,pin-length-4
0,1,83930554,83930633,79,93,86,0,1,121,83930754,83930833,79,83,55,0,1,145,83930978,83931050,72,108,73,0,1,10322,83941372,83941465,93,87,93,15,pin-length-4
0,1,83949875,83949957,82,98,114,0,1,150,83950107,83950199,92,98,105,0,1,160,83950359,83950464,105,118,60,0,1,211,83950675,83950799,124,121,105,15,pin-length-4
0,1,83960244,83960334,90,86,123,0,1,185,83960519,83960643,124,82,77,0,1,192,83960835,83960939,104,103,81,0,1,222,83961161,83961276,115,156,52,15,pin-length-4
0,1,83976087,83976231,144,106,90,0,1,152,83976383,83976498,115,104,87,0,1,193,83976691,83976839,148,128,30,0,1,348,83977187,83977326,139,163,43,15,pin-length-4
0,1,83985495,83985592,97,73,97,0,1,160,83985752,83985854,102,62,98,0,1,140,83985994,83986103,109,62,100,0,1,1359,83987462,83987587,125,107,115,15,pin-length-4
0,1,84002729,84002832,103,58,71,0,1,149,84002981,84003115,134,62,56,0,1,160,84003275,84003373,98,83,118,0,1,1150,84004523,84004606,83,83,76,15,pin-length-4
0,1,84013430,84013546,116,95,73,0,1,239,84013785,84013913,128,84,72,0,1,299,84014212,84014346,134,87,111,0,1,564,84014910,84014917,7,56,68,15,pin-length-4
0,1,84022863,84022970,107,112,118,0,1,131,84023101,84023205,104,80,49,0,1,176,84023381,84023506,125,98,69,0,1,252,84023758,84023915,157,152,37,15,pin-length-4
0,1,83811594,83811756,162,95,93,0,1,129,83811885,83811984,99,92,69,0,1,116,83812100,83812199,99,58,109,0,1,149,83812348,83812458,110,141,130,15,pin-length-4
0,1,84032255,84032399,144,113,111,0,1,142,84032541,84032701,160,109,75,0,1,157,84032858,84033014,156,52,78,0,1,245,84033259,84033390,131,109,71,15,pin-length-4
0,1,156013405,156013516,111,88,74,0,1,101,156013617,156013708,91,96,57,0,1,151,156013859,156013967,108,117,83,0,1,168,156014135,156014241,106,93,57,15,pin-length-4
0,1,156016155,156016243,88,96,73,0,1,110,156016353,156016458,105,102,53,0,1,110,156016568,156016684,116,58,113,0,1,152,156016836,156016925,89,55,87,15,pin-length-4
0,1,156017863,156017942,79,107,88,0,1,105,156018047,156018118,71,70,74,0,1,117,156018235,156018326,91,65,118,0,1,143,156018469,156018526,57,82,75,15,pin-length-4
0,1,156020639,156020702,63,103,90,0,1,102,156020804,156020877,73,87,84,0,1,118,156020995,156021077,82,66,109,0,1,119,156021196,156021260,64,98,92,15,pin-length-4
0,1,156023696,156023778,82,89,119,0,1,104,156023882,156023953,71,105,70,0,1,110,156024063,156024179,116,26,134,0,1,134,156024313,156024386,73,31,112,15,pin-length-4
0,1,83830929,83831012,83,97,125,0,1,83,83831095,83831202,107,95,46,0,1,119,83831321,83831413,92,72,83,0,1,141,83831554,83831654,100,157,69,15,pin-length-4
0,1,83838607,83838773,166,101,113,0,1,294,83839067,83839282,215,79,79,0,1,347,83839629,83839792,163,73,73,0,1,544,83840336,83840527,191,174,105,15,pin-length-4
0,1,83851544,83851617,73,88,111,0,1,93,83851710,83851784,74,59,33,0,1,135,83851919,83852009,90,1,159,0,1,136,83852145,83852218,73,119,98,15,pin-length-4
0,1,83859533,83859587,54,101,89,0,1,117,83859704,83859753,49,100,97,0,1,127,83859880,83859945,65,57,118,0,1,126,83860071,83860163,92,146,88,15,pin-length-4
0,1,83866868,83866922,54,91,107,0,1,109,83867031,83867097,66,94,57,0,1,128,83867225,83867281,56,99,124,0,1,134,83867415,83867498,83,114,77,15,pin-length-4
0,1,83874848,83875000,152,107,139,0,1,478,83875478,83875676,198,112,119,0,1,516,83876192,83876317,125,172,84,0,1,586,83876903,83877058,155,98,99,15,pin-length-4
0,1,83886833,83886920,87,135,108,0,1,111,83887031,83887137,106,90,97,0,1,136,83887273,83887366,93,107,47,0,1,164,83887530,83887655,125,141,128,15,pin-length-4
0,0.003921568859369,44096029,44096085,56,72,66,0,0.003921568859369,739,44096824,44096878,54,65,65,0,0.003921568859369,1244,44098122,44098209,87,57,86,0,0.003921568859369,196,44098405,44098472,67,114,82,16,pin-length-4
0,0.003921568859369,44382810,44382896,86,79,72,0,0.003921568859369,226,44383122,44383199,77,96,74,0,0.003921568859369,187,44383386,44383463,77,75,62,0,0.003921568859369,171,44383634,44383689,55,84,80,16,pin-length-4
0,0.003921568859369,44406332,44406398,66,67,59,0,0.003921568859369,189,44406587,44406652,65,98,80,0,0.003921568859369,168,44406820,44406917,97,62,103,0,0.003921568859369,149,44407066,44407132,66,98,96,16,pin-length-4
0,0.003921568859369,44426850,44426926,76,72,78,0,0.003921568859369,426,44427352,44427435,83,74,72,0,0.003921568859369,187,44427622,44427699,77,76,81,0,0.003921568859369,169,44427868,44427923,55,48,101,16,pin-length-4
0,0.003921568859369,44449345,44449402,57,68,77,0,0.003921568859369,256,44449658,44449725,67,74,64,0,0.003921568859369,206,44449931,44450008,77,69,85,0,0.003921568859369,188,44450196,44450253,57,59,89,16,pin-length-4
0,0.003921568859369,44464679,44464763,84,81,72,0,0.003921568859369,237,44465000,44465096,96,63,79,0,0.003921568859369,187,44465283,44465419,136,66,105,0,0.003921568859369,158,44465577,44465644,67,75,114,16,pin-length-4
0,0.003921568859369,44481729,44481815,86,61,58,0,0.003921568859369,239,44482054,44482139,85,48,53,0,0.003921568859369,209,44482348,44482412,64,67,60,0,0.003921568859369,169,44482581,44482638,57,43,88,16,pin-length-4
0,0.003921568859369,44493747,44493843,96,82,54,0,0.003921568859369,230,44494073,44494166,93,80,66,0,0.003921568859369,188,44494354,44494432,78,74,63,0,0.003921568859369,198,44494630,44494687,57,84,79,16,pin-length-4
0,0.003921568859369,44512046,44512131,85,71,71,0,0.003921568859369,357,44512488,44512581,93,93,72,0,0.003921568859369,201,44512782,44512875,93,61,91,0,0.003921568859369,187,44513062,44513119,57,73,104,16,pin-length-4
0,0.003921568859369,44546829,44546906,77,70,69,0,0.003921568859369,228,44547134,44547210,76,62,66,0,0.003921568859369,237,44547447,44547533,86,69,64,0,0.003921568859369,168,44547701,44547758,57,92,95,16,pin-length-4
0,0.003921568859369,44580474,44580550,76,72,57,0,0.003921568859369,286,44580836,44580942,106,91,48,0,0.003921568859369,246,44581188,44581274,86,72,67,0,0.003921568859369,188,44581462,44581519,57,85,71,16,pin-length-4
0,0.003921568859369,44188511,44188568,57,83,57,0,0.003921568859369,221,44188789,44188863,74,88,48,0,0.003921568859369,237,44189100,44189166,66,74,68,0,0.003921568859369,131,44189297,44189343,46,86,94,16,pin-length-4
0,0.003921568859369,44600679,44600772,93,68,63,0,0.003921568859369,354,44601126,44601193,67,74,46,0,0.003921568859369,270,44601463,44601546,83,62,81,0,0.003921568859369,199,44601745,44601810,65,61,100,16,pin-length-4
0,0.003921568859369,44614279,44614346,67,55,67,0,0.003921568859369,522,44614868,44614943,75,78,51,0,0.003921568859369,207,44615150,44615236,86,73,62,0,0.003921568859369,159,44615395,44615451,56,68,80,16,pin-length-4
0,0.003921568859369,53831952,53832027,75,71,70,0,0.003921568859369,205,53832232,53832329,97,77,49,0,0.003921568859369,217,53832546,53832633,87,59,76,0,0.003921568859369,162,53832795,53832858,63,72,92,16,pin-length-4
0,0.003921568859369,53835427,53835498,71,71,70,0,0.003921568859369,237,53835735,53835831,96,53,62,0,0.003921568859369,269,53836100,53836193,93,87,68,0,0.003921568859369,198,53836391,53836457,66,85,92,16,pin-length-4
0,0.003921568859369,53838260,53838343,83,80,73,0,0.003921568859369,329,53838672,53838754,82,72,70,0,0.003921568859369,265,53839019,53839115,96,58,64,0,0.003921568859369,247,53839362,53839428,66,78,83,16,pin-length-4
0,0.003921568859369,53841629,53841725,96,84,87,0,0.003921568859369,316,53842041,53842106,65,96,49,0,0.003921568859369,346,53842452,53842536,84,52,62,0,0.003921568859369,260,53842796,53842862,66,75,90,16,pin-length-4
0,0.003921568859369,44225292,44225347,55,84,81,0,0.003921568859369,207,44225554,44225621,67,89,55,0,0.003921568859369,246,44225867,44225934,67,67,75,0,0.003921568859369,141,44226075,44226130,55,60,81,16,pin-length-4
0,0.003921568859369,44247419,44247486,67,58,71,0,0.003921568859369,172,44247658,44247732,74,87,38,0,0.003921568859369,131,44247863,44247927,64,51,91,0,0.003921568859369,141,44248068,44248104,36,48,83,16,pin-length-4
0,0.003921568859369,44264063,44264154,91,57,79,0,0.003921568859369,1768,44265922,44265994,72,74,76,0,0.003921568859369,1607,44267601,44267694,93,80,64,0,0.003921568859369,1216,44268910,44268985,75,73,54,16,pin-length-4
0,0.003921568859369,44286073,44286128,55,79,61,0,0.003921568859369,197,44286325,44286392,67,73,80,0,0.003921568859369,177,44286569,44286636,67,71,79,0,0.003921568859369,120,44286756,44286812,56,76,101,16,pin-length-4
0,0.003921568859369,44307528,44307575,47,74,68,0,0.003921568859369,240,44307815,44307868,53,68,53,0,0.003921568859369,200,44308068,44308123,55,44,91,0,0.003921568859369,143,44308266,44308299,33,58,91,16,pin-length-4
0,0.003921568859369,44345145,44345199,54,63,81,0,0.003921568859369,376,44345575,44345610,35,67,67,0,0.003921568859369,267,44345877,44345953,76,45,73,0,0.003921568859369,138,44346091,44346148,57,43,87,16,pin-length-4
0,0.003921568859369,44360698,44360774,76,80,67,0,0.003921568859369,227,44361001,44361097,96,76,66,0,0.003921568859369,168,44361265,44361332,67,30,106,0,0.003921568859369,128,44361460,44361528,68,46,87,16,pin-length-4
0,0.003921568859369,254979972,254980056,84,116,88,0,0.003921568859369,775,254980831,254980890,59,113,142,0,0.003921568859369,1033,254981923,254982024,101,145,89,0,0.003921568859369,510,254982534,254982588,54,116,80,17,pin-length-4
0,0.003921568859369,255081630,255081706,76,132,96,0,0.003921568859369,459,255082165,255082260,95,132,87,0,0.003921568859369,685,255082945,255083039,94,148,98,0,0.003921568859369,234,255083273,255083353,80,125,68,17,pin-length-4
0,0.003921568859369,255090794,255090870,76,114,115,0,0.003921568859369,517,255091387,255091473,86,120,89,0,0.003921568859369,791,255092264,255092349,85,133,94,0,0.003921568859369,201,255092550,255092636,86,111,117,17,pin-length-4
0,0.003921568859369,255099375,255099459,84,101,80,0,0.003921568859369,343,255099802,255099887,85,149,106,0,0.003921568859369,825,255100712,255100805,93,149,90,0,0.003921568859369,226,255101031,255101109,78,128,66,17,pin-length-4
0,0.003921568859369,255109178,255109279,101,141,98,0,0.003921568859369,342,255109621,255109724,103,122,88,0,0.003921568859369,733,255110457,255110567,110,164,99,0,0.003921568859369,194,255110761,255110854,93,153,89,17,pin-length-4
0,0.003921568859369,255118060,255118162,102,143,91,0,0.003921568859369,284,255118446,255118531,85,120,120,0,0.003921568859369,650,255119181,255119283,102,156,112,0,0.003921568859369,226,255119509,255119585,76,134,109,17,pin-length-4
0,0.003921568859369,255127656,255127749,93,135,128,0,0.003921568859369,395,255128144,255128247,103,136,95,0,0.003921568859369,475,255128722,255128832,110,127,117,0,0.003921568859369,219,255129051,255129148,97,140,98,17,pin-length-4
0,0.003921568859369,255136475,255136568,93,133,89,0,0.003921568859369,309,255136877,255136972,95,135,95,0,0.003921568859369,633,255137605,255137707,102,143,121,0,0.003921568859369,234,255137941,255138013,72,135,77,17,pin-length-4
0,0.003921568859369,255146345,255146430,85,127,107,0,0.003921568859369,367,255146797,255146882,85,122,92,0,0.003921568859369,393,255147275,255147370,95,127,106,0,0.003921568859369,184,255147554,255147639,85,159,67,17,pin-length-4
0,0.003921568859369,255157370,255157481,111,151,90,0,0.003921568859369,442,255157923,255158019,96,121,99,0,0.003921568859369,425,255158444,255158565,121,135,114,0,0.003921568859369,193,255158758,255158851,93,136,103,17,pin-length-4
0,0.003921568859369,255172601,255172669,68,124,96,0,0.003921568859369,650,255173319,255173395,76,119,102,0,0.003921568859369,977,255174372,255174456,84,130,118,0,0.003921568859369,201,255174657,255174738,81,135,64,17,pin-length-4
0,0.003921568859369,254992951,254993044,93,120,118,0,0.003921568859369,531,254993575,254993658,83,141,106,0,0.003921568859369,1027,254994685,254994786,101,149,116,0,0.003921568859369,242,254995028,254995136,108,145,61,17,pin-length-4
0,0.003921568859369,255182535,255182645,110,119,100,0,0.003921568859369,376,255183021,255183115,94,127,92,0,0.003921568859369,385,255183500,255183610,110,106,130,0,0.003921568859369,228,255183838,255183929,91,120,78,17,pin-length-4
